working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_996c4d773f1c7da7,gvc_dbd67886b662,Push Up 3 Points Hops,Push Up 3 Points Hops,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,가슴,name,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_cc6f83879a60189f,gvc_0d2c7e3543fc,Push Up Mountain Climber,Push Up Mountain Climber,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,가슴,name,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_87f12ce75bda38cf,gvc_c7cfc2e6c294,Push Up Plank Jack Burpee,Push Up Plank Jack Burpee,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,가슴,name,코어,,name_high,,review,,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_c4b3fe60d5afaf9e,gvc_c2b46fcdf64f,Pvc Figure,Pvc Figure,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_87c3b687d1b54f97,gvc_657ba8c6b566,Pvc Front Rack Stretch,Pvc Front Rack Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_f1e2548647fd17a4,gvc_a3df7b2847bb,Pyramid Pose,Pyramid Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_cb4d9dd772d373e7,gvc_285d6fe4f1e1,Quadriceps Lying Stretch,Quadriceps Lying Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_1fa4f901add4e15d,gvc_df2e80424994,Quadriceps Stretch,Quadriceps Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_b85cfb81fc291a75,gvc_7bc880c9e51c;gvc_b37bae67eb80,Quadruped Shoulder Cars | Quadruped Shoulder Cars (version 2),Quadruped Shoulder Cars,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,어깨,name,,,unsupported,,review,,,2,0,2,SCOPE_RESOLVED_EXCLUDED
gvs_93ae999fddd919e7,gvc_338064ff07c1,Quadruped To Down Dog,Quadruped To Down Dog,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_9e4284a8be498a02,gvc_6930fa066dba,Quick Feet (version 2),Quick Feet,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_840d23bd5e7e46a1,gvc_500779f188a1,Quick Feet Run,Quick Feet Run,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_728de62a15e16474,gvc_978911635c77,Quick Sumo Quarter Squat,Quick Sumo Quarter Squat,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_45945dc671aa81e8,gvc_5d5ff87292e5,Rainbow Switching Toe Tap,Rainbow Switching Toe Tap,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_04e8bd2129b1ab5d,gvc_94c9c2c85e0b,Rear Deltoid Stretch,Rear Deltoid Stretch,,NOT_NEEDED,Shoulders,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,duration,,3,1,2,SCOPE_RESOLVED_EXCLUDED
gvs_f4786b02128b233c,gvc_c6aa85a3335e,Rear Fly Stepback,Rear Fly Stepback,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,가슴,name,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_a40617407e7b345a,gvc_7ad620c74220,Repeated Small Jumps,Repeated Small Jumps,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_b43e49d96cfc0c75,gvc_b255b1467713,Resistance Band Assisted Front Rack Stretch,Resistance Band Assisted Front Rack Stretch,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,,unknown,,,unsupported,,review_equipment_semantics,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_cd32a87f2d52e4cf,gvc_7c2885af0d72,Resistance Band Fingers Extension,Resistance Band Fingers Extension,,NOT_NEEDED,Hands,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,기타,source,,,unsupported,,review_equipment_semantics,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_4c1f673d806e2aad,gvc_3debabef8fb1,Resistance Band Jumping Jack,Resistance Band Jumping Jack,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,하체,source,,,unsupported,,review_equipment_semantics,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_ee33b90961afefdd,gvc_c19e6ab0a9d0,Resistance Band Seated Shoulder Stretch Behind The,Resistance Band Seated Shoulder Stretch Behind The,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,어깨,name,,,unsupported,,review_equipment_semantics,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_5d9b30ef9a5e853f,gvc_3796491b4f46,Resistance Band Shoulder Stretch Behind The Back,Resistance Band Shoulder Stretch Behind The Back,,NOT_NEEDED,Shoulders,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,어깨,source,,,unsupported,,review_equipment_semantics,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_3366fff1bdab2845,gvc_5317649fb307,Resistance Band Side Lunge Stretch (version 2) (ma,Resistance Band Side Lunge Stretch,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,하체,name,대퇴사두근,둔근,name_high,,review_equipment_semantics,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_6fbd6a2831b35056,gvc_17d84b09fce7,Band Warm Up Shoulder Stretch,Resistance Band Warm Up Shoulder Stretch,,NOT_NEEDED,Chest,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,가슴,source,,,unsupported,,review_equipment_semantics,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_e26d186873ac5ba6,gvc_643bb52ebb9d,Resistance Band X Side Walk,Resistance Band X Side Walk,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Resistance Band,source,,unknown,,,unsupported,,review_equipment_semantics,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_230ebc27c3b4d577,gvc_16a4e38b15ab,Reverse Lunge Quick Arms,Reverse Lunge Quick Arms,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_b93dd9e7d1c6342f,gvc_84ac516a04d2,Reverse Warrior Pose,Reverse Warrior Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_d1e05a6a0e3ad448,gvc_c04f5437d8b8,Revolved Chair,Revolved Chair,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_a1127ac590f5e215,gvc_d3b23de2a694,Revolved Head To Knee Pose,Revolved Head To Knee Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_670666627bfc9f20,gvc_d3d5056cd381,Revolved Side Angle Pose,Revolved Side Angle Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_27a276de56589b7c,gvc_7893bfdfedc9,Revolved Triangle Pose,Revolved Triangle Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_db98e954ce6f74fe,gvc_9a7d284540df,Riding Outdoor Bicycle,Riding Outdoor Bicycle,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_27ea9457d3de856f,gvc_12ea7df94cc4,Right Cross Hook Kick (kickboxing),Right Cross Hook Kick (Kickboxing),,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_0344150dd4679881,gvc_819f1a5e1f9c,Ring Back Roll To Support,Ring Back Roll To Support,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Rings,name,,unknown,,,unsupported,,review_equipment_semantics,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_c3a4fef48a10195e,gvc_a74721c942c1,Ring Maltese Cross,Ring Maltese Cross,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Rings,name,,unknown,,,unsupported,,review_equipment_semantics,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_b3e2c3980db39d4e,gvc_165f6361fa8c,Ring Mountain Climber,Ring Mountain Climber,,NOT_NEEDED,Waist,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Rings,name,코어,source,,,unsupported,,review_equipment_semantics,reps,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_c89a5aa739fa39ef,gvc_7b50aee8b167,Rocking Frog Stretch,Rocking Frog Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_b56e98493c52d709,gvc_43af5e429938,Rocking Half Frog Stretch,Rocking Half Frog Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_fa9fea1de93ee305,gvc_dbc8d24e451c,Rocking Happy Baby,Rocking Happy Baby,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_b921f1e9a62379c1,gvc_5f3a624491a5,Roll Ball Back Head Stretch,Roll Ball Back Head Stretch,,NOT_NEEDED,Neck,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_2cfbb22075afaae6,gvc_3e48c3fb9762,Roll Ball Calf Stretch,Roll Ball Calf Stretch,,NOT_NEEDED,Calves,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_700afadd347e4125,gvc_53bf6e9d63fb,Roll Ball Foot,Roll Ball Foot,,NOT_NEEDED,Feet,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_d3e1b912c72c9d1c,gvc_78c9ed2ca479,Roll Ball Infraspinatus Stretch,Roll Ball Infraspinatus Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_859bb457ab882037,gvc_e8c2abbe644c,Roll Ball Pectoralis Major Clavicular Stretch,Roll Ball Pectoralis Major Clavicular Stretch,,NOT_NEEDED,Chest,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_7300a383e03f6863,gvc_05d0ea7d0d96,Roll Ball Rectus Femoris Stretch,Roll Ball Rectus Femoris Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_d4de3ba7eb5f49ef,gvc_e9fdca196e55,Roll Ball Seated Pectineus Activation,Roll Ball Seated Pectineus Activation,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_4413106bc5954d13,gvc_432670c73d06,Roll Ball Trapezius Upper Stretch,Roll Ball Trapezius Upper Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_2af754e214453480,gvc_2164d62a495f,Roll Ball Triceps Latissimus Dorsi Stretch,Roll Ball Triceps Latissimus Dorsi Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_905589006deb8996,gvc_289c3928a993,Roll Foot,Roll Foot,,NOT_NEEDED,Feet,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_17e8d5608ed4cdd2,gvc_c82c755db1bd,Roll Hip Lat Stretch,Roll Hip Lat Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_001a96d5d6e05e31,gvc_e9cd9292a9d0,Roll Hip Stretch,Roll Hip Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_cff30b020391a090,gvc_74452a6cf578,Roll Pigeon Stretch,Roll Pigeon Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_5966021b90c42773,gvc_221ae871d118,Roll Side Lat Stretch,Roll Side Lat Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_c120f20e4369471c,gvc_d3a208531e75,Rolling Back,Rolling Back,,NOT_NEEDED,Pilates,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_02cb7d4ad650eef8,gvc_597721cdff37,Rope Pull Side Step,Rope Pull Side Step,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Rope,source,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_cf56b922cbdda314,gvc_9ca3421ff467,Rotating Neck Stretch,Rotating Neck Stretch,,NOT_NEEDED,Neck,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_fb43a58b4eae0c13,gvc_836174598a1b,Rotating Stomach Stretch,Rotating Stomach Stretch,,NOT_NEEDED,Waist,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_4f0ec4b74f09d26f,gvc_9e7f3225eaf6,Round The World Curtsey,Round The World Curtsey,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_e00181c36a14562b,gvc_45896ac75d6c,Row And Stepover,Row And Stepover,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,등,name,등 상부 / 광배근,이두근,name_high,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_f8fbbe2aa572efa0,gvc_d990e670abd7,Rowing (with Rowing Machine),Rowing (With Rowing Machine),,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Machine,source,,unknown,,,unsupported,weight_reps,equipment,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_8c20568e4668d634,gvc_c16e63a5e2da,Rowing Straight Back (with Rowing Machine),Rowing Straight Back (With Rowing Machine),,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Machine,source,,unknown,,,unsupported,weight_reps,equipment,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_413e5bd891f066b2,gvc_89b2a81960c5,Run,Run,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_ecbc4056792dc774,gvc_0044ed2bea56,Run (equipment),Run (Equipment),,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_aa103dc8b9a69cda,gvc_a30d3ac4c4ae,Run And Half Knee Bend,Run And Half Knee Bend,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_90a3b6fecb498c60,gvc_632f6d95c6ee,Run And Hop,Run And Hop,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_03dbbaea96bb1408,gvc_1a50f94a43d0,Run And Jack Jump,Run And Jack Jump,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_883d09af5b4daff7,gvc_a98f617de877,Run And Semi Squat Jump,Run And Semi Squat Jump,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_e54a7e9b165c64a3,gvc_5a8465759607,Run On Treadmill,Run On Treadmill,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_ffa009a091244c8e,gvc_b3e1f8e5b2d5,Runners Stretch,Runners Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,3,1,2,SCOPE_RESOLVED_EXCLUDED
gvs_45fa50d2b28a9564,gvc_23ea3b332ee2,Running Plank,Running Plank,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,코어,name,코어,,name_high,duration,semantic,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_9b1bf62646820fb4,gvc_822d98195cd5,Saw,Saw,,NOT_NEEDED,Pilates,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_57a03d37ef31020f,gvc_2de28f53cfeb,Scissors,Scissors,,NOT_NEEDED,Pilates,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_3de5c7126ab32adc,gvc_25a9ac5813f8,Scissors Jump,Scissors Jump,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_e51e80b0eb1eec6e,gvc_d2c326ac26d2,Scorpion Stretch,Scorpion Stretch,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_1461a7a8901b855e,gvc_b401923de23e,Seal Pose,Seal Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_30160ce9ee271e21,gvc_f2d652442835,Seal To Puppy Pose,Seal To Puppy Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_d9b305557d087125,gvc_5216b6df8f09,Seated Alternate Arms Rotation,Seated Alternate Arms Rotation,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_846ebe66a372aa80,gvc_37bf137d6de2,Seated Alternate Dynamic Chest Stretch On A Chair,Seated Alternate Dynamic Chest Stretch On A Chair,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,가슴,name,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_88e959a416f6747a,gvc_3bd8252017c5,Seated Alternate Hamstrings Stretch On A Chair (fe,Seated Alternate Hamstrings Stretch On A Chair,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_3a7548d3a57c1083,gvc_73f7ef5966e4,Sitting Alternating Quads Stretch Stretch,Seated Alternating Quads Stretch,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_025c65f406828562,gvc_0b6c0f46833c,Seated Ankle Circle (anti Clockwise),Seated Ankle Circle (Anti Clockwise),,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_bc4492a7b8b599f7,gvc_8aa1e06f5941,Seated Ankle Circle (clockwise),Seated Ankle Circle (Clockwise),,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_44dc6c9472b545a2,gvc_bcaa0913ec93,Seated Ankle Stretch,Seated Ankle Stretch,,NOT_NEEDED,Calves,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_d30f6c17fb69635f,gvc_33ab9a178efa,Sitting Arms Curl Stepout On A Chair,Seated Arms Curl Stepout On A Chair,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,팔,name,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_b78c3c6cd2175312,gvc_07d9eedc5ae0,Seated Back Stretch Both Hands To Feet,Seated Back Stretch Both Hands To Feet,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_ea417e98dde0c5a2,gvc_d2b7464f6e46,Sitting Bent Over Back Stretch,Seated Bent Over Back Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
