working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_916e306818d5e716,gvc_0ff9c951082c,Side Lying Kickout,Side Lying Kickout,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_78d9ea9daebd485d,gvc_b3aa19ae72f3,Side Lying Knee Circle Kick,Side Lying Knee Circle Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3175aebcb9764d02,gvc_209ec44bcb55,Side Lying Leg Circle,Side Lying Leg Circle,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_91ced054992458ce,gvc_2b13dd5ea38d,Side Lying Legs Lift,Side Lying Legs Lift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b502edcc3ee3d70e,gvc_bfb710fe84c6,Side Lying Outward Knee Kick,Side Lying Outward Knee Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_d3c1c0f1bbe6caad,gvc_31a3eb84aa1e,Side Lying Reverse Clamshell,Side Lying Reverse Clamshell,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_499fc8d65cb79754,gvc_033cf4ee364f,Side Lying Scissors,Side Lying Scissors,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_bdb2e643fe6ef193,gvc_0e066d032443,Side Lying Side Crunch,Side Lying Side Crunch,사이드 라잉 사이드 크런치,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복사근,코어,name_high,reps,bodyweight,reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_4bb52c720a1b74e0,gvc_e8982879755a,Side Lying Side Thigh Push,Side Lying Side Thigh Push,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_1615368c6f18eb22,gvc_97c315098555,Side Lying Single Arm Triceps Push Up,Side Lying Single Arm Triceps Push Up,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7c6b592b5c45a463,gvc_ada69bc6a1d9,Side Lying Single Leg Kick ),Side Lying Single Leg Kick ),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_22974836b688cd68,gvc_283796f6affb,Side Lying T Thigh Raise,Side Lying T Thigh Raise,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_e8d942d2f3264a30,gvc_a0684d1218ed,Side Lying T Thigh Raise Hold,Side Lying T Thigh Raise Hold,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,duration,semantic,,,1,0,1,MANUAL_QA_REQUIRED
gvs_30299b7b6fc6952b,gvc_16b1f154b02a;gvc_b0751246a88e,Side Plank | Side Plank (version 2),Side Plank,사이드 플랭크,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_436aad7369d8e6e3,gvc_55b0ca1b7a42,Side Plank (beginner),Side Plank (Beginner),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_722e6ab9541b50f1,gvc_8808406c757e,Side Plank Bent Leg Lift,Side Plank Bent Leg Lift,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_5a54fef787de29ff,gvc_4283dbaedb9c,Side Plank Glute Raise,Side Plank Glute Raise,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_f24c144fc4bf220f,gvc_5ce67d6aba03,Side Plank Hip Adduction,Side Plank Hip Adduction,사이드 플랭크 힙 어덕션,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,내전근,,name_high,reps,bodyweight,duration,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_f7cc824fcef359cf,gvc_1970df412258,Side Plank Hip Adduction (bent Knee),Side Plank Hip Adduction (Bent Knee),,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,내전근,,name_high,reps,bodyweight,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_2ca300da050fd188,gvc_5c4d23be35ae,Side Plank Knee Tuck,Side Plank Knee Tuck,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_a50f061624e12fc0,gvc_15b3e48e0221,Side Plank Leg Lift,Side Plank Leg Lift,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_3897682f476bb15f,gvc_db1c11b33fb7,Side Plank Leg Lift (left),Side Plank Leg Lift (Left),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_839d056b1b9bcc2b,gvc_8c53d7d6504f,Side Plank Leg Raise,Side Plank Leg Raise,사이드 플랭크 레그 레이즈,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,blank_after_semantic_qa,reps,bodyweight,duration,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_421e2f739c95cf43,gvc_efb6b1465faa,Side Plank Lift Against Wall,Side Plank Lift Against Wall,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_e78d468ce93e1a76,gvc_163e5aa1ff3f,Side Plank March,Side Plank March,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_c30466f37fa47abb,gvc_1b3209e86135,Side Plank Plus,Side Plank Plus,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_00a94775a473c495,gvc_de1fd9e83e7f,Side Plank Pull,Side Plank Pull,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,2,1,1,MANUAL_QA_REQUIRED
gvs_7bcf31c4d8afa75e,gvc_c4c0ad356dcf,Side Plank Raise,Side Plank Raise,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,2,1,1,MANUAL_QA_REQUIRED
gvs_b63a30308ca13322,gvc_1d774d7d9f36,Side Plank Raise And Crunch,Side Plank Raise And Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_2e436eb76401c78f,gvc_36918e1416f3,Side Plank Rotation,Side Plank Rotation,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_6595e5847404b51a,gvc_5ecd9773a90e,Side Plank Scissors,Side Plank Scissors,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_6cdb582701abf0af,gvc_886754caeb97,Side Plank Side Crunch,Side Plank Side Crunch,사이드 플랭크 사이드 크런치,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복사근,코어,name_high,reps,bodyweight,duration,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_d03b8508c3653d9a,gvc_b1295ad23450,Side Plank Single Knee Drive,Side Plank Single Knee Drive,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_dd625f6e15c15f18,gvc_8add0551c5f4,Side Plank Supported Wall,Side Plank Supported Wall,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_68467fa60ebad3f8,gvc_b4a37d9e682a,Side Plank Twist,Side Plank Twist,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_a11b8b140f1312f6,gvc_e0fd844d56a1,Side Plank Twist Arm Delt Raise,Side Plank Twist Arm Delt Raise,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_d2f06c3d221330b5,gvc_f1e00173e4c8,Side Plank With Raised Leg (version 2),Side Plank With Raised Leg,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_ac391ef76ce9b6b7,gvc_65301b7ea2c0,Side Push Up,Side Push Up,사이드 푸시업,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_556199ca3a95e744,gvc_937c3b3218b3,Side Sitting Inner Thigh Tap,Side Seated Inner Thigh Tap,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3ecac58257c40d78,gvc_e6c2d2801a91,Side Slide,Side Slide,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_bcdeff88626bc6ea,gvc_50d1ba211379,Side Squat,Side Squat,사이드 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_2af2c2e74582a817,gvc_b7b8996da331,Side Step Front Plank,Side Step Front Plank,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,blank_after_semantic_qa,reps,bodyweight,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_8538a5f6342e54d0,gvc_5b93aea5d2a0,Side Step Squat,Side Step Squat,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_01ab201ee6b1a228,gvc_ec40c12ba64e,Side Swim Arms,Side Swim Arms,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a58fa1fefada58ac,gvc_358adafdacb8,Side To Side Knee Tuck,Side To Side Knee Tuck,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_50a66ac5fc24b0ed,gvc_d868037989c0,Side To Side Leg Swings,Side To Side Leg Swings,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_8999f37d2279f4bd,gvc_1ff38d0a8772,Side To Side Push Up,Side To Side Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_b38ff48e5d8404f0,gvc_2933b5b228c1,Side To Side Squat,Side To Side Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_d52cd9bb33a81f73,gvc_fe30a30c8af1,Side Wall Plank,Side Wall Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_97865cb87e1ecf0a,gvc_4f01963caad4,Sideway Leg Lift With A Chair,Sideway Leg Lift With A Chair,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_bbf1cdb5268273f5,gvc_1f0389c1b707,Sideway Turn,Sideway Turn,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_bdb88605f393cb1d,gvc_8e0b7074d3b3,Sideways Lifts Vertical Turn (straight Legs),Sideways Lifts Vertical Turn (Straight Legs),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_44961a09f4fc7831,gvc_f0109094f590,One Arm Front Plank,Single Arm Front Plank,원암 프론트 플랭크,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_3bab1f51f7136b71,gvc_d7aca295d35e,One Arm Medicine Ball Push Up,Single Arm Medicine Ball Push Up,원암 메디신볼 푸시업,AUTO_PHRASE_DRAFT,,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,가슴,name,,,unsupported,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_bbcf9aa8699b7d7a,gvc_09ab639f2b8f,Single Arm Overhead Dumbbell Squat,Single Arm Overhead Dumbbell Squat,원암 오버헤드 덤벨 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Dumbbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_cf7b33f71a3d96ef,gvc_b4cafecb694f,Single Arm Pull Up,Single Arm Pull Up,원암 풀업,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,등,source,광배근,이두근 / 승모근,name_high,reps,bodyweight,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_38706f179438798f,gvc_c70d133426ac,Single Arm Push Up,Single Arm Push Up,원암 푸시업,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_4f6ff6d697903b70,gvc_2a091eaedec6,Single Arm Push Up (on Knees),Single Arm Push Up (On Knees),,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_31770afb1ac0d933,gvc_8855fd86f5c3,Single Arm Push Up Supported Wall,Single Arm Push Up Supported Wall,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_3d6371df714229c7,gvc_2b9b8dd6cf61,Single Arm Side Straight Arm Lat Pulldown,Single Arm Side Straight Arm Lat Pulldown,원암 사이드 스트레이트 암 랫 풀다운,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,등,source,광배근,이두근 / 승모근,name_high,reps,bodyweight,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_2f8b0d3089e4c67e,gvc_debccf2cd5a2,Single Curtsy Lunge,Single Curtsy Lunge,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_e9a1e87cbb2a36de,gvc_156436416cb3,Single Dead Bug,Single Dead Bug,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_23fa0d1c0383bd8a,gvc_4d3c34048496,Single Leg Bodyweight Deadlift With Arm And Leg Extended,Single Leg Bodyweight Deadlift With Arm And Leg Extended,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근 / 햄스트링,등 / 코어,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_6220fa0a4cb488a8,gvc_d5d19cb94014,Single Leg Bridge,Single Leg Bridge,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d73402d1db173ed9,gvc_a5029f34d8c4,Single Leg Bridge With Outstretched Leg,Single Leg Bridge With Outstretched Leg,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_2b4faa52e432d224,gvc_f2e9b7d75902,Single Leg Calf Raise Off Step,Single Leg Calf Raise Off Step,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,종아리,,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_085c8f5259f28648,gvc_d43a30c403a4,Single Leg Deadlift Lunge,Single Leg Deadlift Lunge,싱글 레그 데드리프트 런지,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근 / 햄스트링,등 / 코어,name_high,reps,bodyweight,reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_bfd8b59f3d480e3f,gvc_a317ac971242,Single Leg Deadlift With Knee Lift,Single Leg Deadlift With Knee Lift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근 / 햄스트링,등 / 코어,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_1792cdeaea71b8f8,gvc_aef0c30f7302,Single Leg Dip On Floor,Single Leg Dip On Floor,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_dad9e40fba10cef7,gvc_de22d5633717,One Leg Donkey Calf Raise,Single Leg Donkey Calf Raise,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,종아리,,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f9813b866a1e1d90,gvc_f1261b785835,Single Leg Extension (on Stability Ball),Single Leg Extension (On Stability Ball),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Stability Ball,source,하체,name,대퇴사두근,,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c8f506ed3d947379,gvc_f43172f3124d,Single Leg Extension Crunch,Single Leg Extension Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복직근,대퇴사두근 / 장요근,semantic_rule_v2,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_fcbc7210727228ce,gvc_7f6cf3d7036c,One Leg Floor Calf Raise,Single Leg Floor Calf Raise,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,종아리,,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_2c6d21eede930710,gvc_96587a621b10,Single Leg Glute Bridge With External Rotation,Single Leg Glute Bridge With External Rotation,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근,햄스트링,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_806bbcacd79ababe,gvc_eeebb345c7e0,Single Leg Glute Bridge With Knee To Chest,Single Leg Glute Bridge With Knee To Chest,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근,햄스트링,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_58b121764793ef2c,gvc_02633de43512,Single Leg Hamstring Bridge,Single Leg Hamstring Bridge,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_12d05c43a176598b,gvc_2384332a2aac,Single Leg Heel Touch Squat,Single Leg Heel Touch Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_88385f27ec3e359f,gvc_46e2b4ed8ef8;gvc_adc0c1db795f,Single Leg Hip Thrusts | Single Leg Thrusts,Single Leg Hip Thrusts,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_8a8f88d7d8598937,gvc_ebe2c37be52f,Single Leg Low Box Squat,Single Leg Low Box Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_444d7ed0a8e94736,gvc_e2550e5861ac,Single Leg Push Off,Single Leg Push Off,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_63374217063d1047,gvc_df172971b69e,One Leg Quarter Squat,Single Leg Quarter Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_7527e8267cae6f62,gvc_c935fa50b518;gvc_e63ce3c13a59,Single Leg Sliding Floor Bridge Curl On Towel | Single Leg Sliding Floor Bridge Curl On Towel (fem,Single Leg Sliding Floor Bridge Curl On Towel,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_a6d22fe8ccc94322,gvc_5a18ef86a34d,One Leg Squat,Single Leg Squat,싱글 레그 스쿼트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_bbe3bab7201b5c17,gvc_ba005fdf0a64,Single Leg Squat (pistol),Single Leg Squat (Pistol),,MANUAL,Hips;Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,4,2,2,MANUAL_QA_REQUIRED
gvs_d9da2de94245787d,gvc_060d0e857a61;gvc_0b8eefd928aa,Single Leg Squat With Support | Single Leg Squat With Support (pistol),Single Leg Squat With Support (Pistol),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
