working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_c51701485a0b6dbe,gvc_ec6b1fb74eb9,Cable Seated Face Pull (with Rope),Cable Seated Face Pull (With Rope),,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_e1d1e8abab996b13,gvc_aabf4d842d10,Cable Seated Foot Eversion,Cable Seated Foot Eversion,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_b5cd8201dfbb6a2d,gvc_827b6a02959d,Cable Seated Foot Inversion,Cable Seated Foot Inversion,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_dac5082cb5dd4ba6,gvc_e3fd64f7d5d2,Cable Seated Front Press,Cable Seated Front Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d73d1c175e50d81f,gvc_b9dc1f3137ac,Cable Seated High Pulley Overhead Tricep Extension,Cable Seated High Pulley Overhead Tricep Extension,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_43b7cfe7aa67cacf,gvc_ba5c1cb81618,Cable Seated High Row (v Bar),Cable Seated High Row (V Bar),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_44acfbd517746671,gvc_baf904cfa878,Cable Seated High Triceps Extension,Cable Seated High Triceps Extension,케이블 시티드 하이 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,삼두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_ab7dbb7f5c73fe8f,gvc_d462fac6f78b,Cable Seated Lats Focused Row,Cable Seated Lats Focused Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_89fd815cb6c2c49e,gvc_e4c61e6bda63,Cable Seated Leg Extension,Cable Seated Leg Extension,케이블 시티드 레그 익스텐션,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,대퇴사두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_77aa5262194f2064,gvc_2127387cc72e,Cable Seated On Floor Row With Rope,Cable Seated On Floor Row With Rope,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_2225326d1b234e2d,gvc_522085e72dd1,Cable Seated Overhead Curl,Cable Seated Overhead Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_831c9587df68b757,gvc_ab631832b52f,Cable Seated Overhead Curl (sz Bar),Cable Seated Overhead Curl (Sz Bar),,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_3d2f6ec294ede336,gvc_09f69d03b5df;gvc_888e309fa22c,Cable Seated Rear Delt Raise | Cable Seated Rear Lateral Raise,Cable Seated Rear Lateral Raise,케이블 시티드 리어 레터럴 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_76d929b1faf5f3f1,gvc_00550df379b0,Cable Seated Reverse Shrug,Cable Seated Reverse Shrug,케이블 시티드 리버스 슈러그,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f1762669e1ed9309,gvc_f3d75e7784b9,Cable Seated Row,Cable Seated Row,케이블 시티드 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_f29496d5b98d8539,gvc_e9cd3e8b95a1,Cable Seated One Arm Alternate Row,Cable Seated Single Arm Alternate Row,케이블 시티드 원암 얼터네이트 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_7112ea20b44a17d2,gvc_942c593b452b,Cable Seated Single Arm Chest Press,Cable Seated Single Arm Chest Press,케이블 시티드 원암 체스트 프레스,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_58cee43d19de3331,gvc_1e8d186a4793,Cable Seated One Arm Concentration Curl,Cable Seated Single Arm Concentration Curl,케이블 시티드 원암 컨센트레이션 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_40fbaf169a0584ac,gvc_bff6f43d5abc,Cable Seated Single Arm Row,Cable Seated Single Arm Row,케이블 시티드 원암 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_cab0b182e9802e54,gvc_ce6a99f88f38,Cable Seated Single Arm Unilateral Bicep Curl,Cable Seated Single Arm Unilateral Bicep Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_26569c5f3e1c3277,gvc_a181e1cace6d,Cable Seated Single Leg Extension,Cable Seated Single Leg Extension,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,대퇴사두근,,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_78028e69f1df2279,gvc_182dd05fc174,Cable Seated Supine Grip Row,Cable Seated Supine Grip Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_e2a75fc7f40b4657,gvc_e0b9c1798b23,Cable Seated Twist On Floor,Cable Seated Twist On Floor,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_4e6de652b3ca81b8,gvc_8168ddc9379b,Cable Seated Unilateral Bicep Curl,Cable Seated Unilateral Bicep Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_bfb1a2f0a379de2e,gvc_18f136c75703,Cable Seated Wide Grip Row,Cable Seated Wide Grip Row,케이블 시티드 와이드 그립 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_d266b2ac408687ca,gvc_32fb75095fa6,Cable Shoulder 90 Degrees External Rotation,Cable Shoulder 90 Degrees External Rotation,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_dc01d33c75eb3786,gvc_9f221e884db7,Cable Shoulder 90 Degrees Internal Rotation,Cable Shoulder 90 Degrees Internal Rotation,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_c81d58626f4a0664,gvc_f07bbc3917d4,Cable Shoulder Internal Rotation,Cable Shoulder Internal Rotation,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9e74269a0730ca34,gvc_b6b08c314030,Cable Shoulder Press,Cable Shoulder Press,케이블 숄더 프레스,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_d687ce53298a216b,gvc_62bc7300da41,Cable Shrug,Cable Shrug,케이블 슈러그,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_90c8e11c6f2ddea0,gvc_55429158bc80;gvc_9b97c068017e,Cable Side Bend | Cable Side Bend (version 2),Cable Side Bend,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,코어,source,복사근,코어,name_high,weight_reps,equipment,weight_reps,,3,2,1,MANUAL_QA_REQUIRED
gvs_76966881de9adb95,gvc_231fc0c4bedf,Cable Side Lying Single Arm Lateral Raise S,Cable Side Lying Single Arm Lateral Raise S,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,name,측면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_82f8eb2470e9517e,gvc_dde021359c20,Cable Single Arm Bench Press,Cable Single Arm Bench Press,케이블 원암 벤치프레스,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_39fa57fc6d1c972e,gvc_5599d608de78,Cable One Arm Bent Over Row,Cable Single Arm Bent Over Row,케이블 원암 벤트오버 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_270a9e7061ad7c72,gvc_33fea39ac21a,Cable One Arm Biceps Curl (version 2),Cable Single Arm Biceps Curl,케이블 원암 바이셉 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_a69669260c6e0650,gvc_10ba39b692f7,Cable Single Arm Crossover,Cable Single Arm Crossover,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f78f3ca63d228208,gvc_72f037661dd4,Cable One Arm Curl,Cable Single Arm Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,3,2,1,MANUAL_QA_REQUIRED
gvs_ce9a8be4b6403a8e,gvc_a1b598facc81,Cable One Arm Front Raise,Cable Single Arm Front Raise,케이블 원암 프론트 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,전면 삼각근,,name_high,weight_reps,equipment,weight_reps,,4,3,1,AUTO_DRAFT_COMPLETE
gvs_9ce3b39bc76e9e23,gvc_ff943a51c03b,Cable Single Arm High Row,Cable Single Arm High Row,케이블 원암 하이 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_55e6951380dbbebb,gvc_6f466a5d9b22,Cable Single Arm High Row With Chest Support,Cable Single Arm High Row With Chest Support,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_708c9deb586b29bb,gvc_ddb187cea7a8,Cable Single Arm High Scapular Row,Cable Single Arm High Scapular Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_2c5320e2b5191da4,gvc_4ccbd1321aac,Cable Single Arm High To Low Woodchopper,Cable Single Arm High To Low Woodchopper,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_889ffdb03ee2a336,gvc_db1303872110,Cable One Arm Inner Biceps Curl,Cable Single Arm Inner Biceps Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b9904cf0b4139ebe,gvc_e230cb09a2f3,Cable One Arm Lat Pulldown,Cable Single Arm Lat Pulldown,케이블 원암 랫 풀다운,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,광배근,이두근 / 승모근,name_high,weight_reps,equipment,weight_reps,,3,2,1,AUTO_DRAFT_COMPLETE
gvs_f5a0bb36f890f944,gvc_b6748064b522,Cable One Arm Lateral Bent Over,Cable Single Arm Lateral Bent Over,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_6f39dd51d938ed71,gvc_219ceb273fd3;gvc_522ef291fb12,Cable One Arm Lateral Raise | Cable Single Arm Lateral Raise (version 2),Cable Single Arm Lateral Raise,케이블 원암 레터럴 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,측면 삼각근,,name_high,weight_reps,equipment,weight_reps,,4,3,1,AUTO_DRAFT_COMPLETE
gvs_3e35f20c53c86f26,gvc_05a4dd1940cc,Cable Single Arm Low Fly,Cable Single Arm Low Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_c60be8b9bababbb5,gvc_80060b329e53,Cable Single Arm Low Scapular Row,Cable Single Arm Low Scapular Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b78ffc3c5fe665fa,gvc_843efc49b291,Cable One Arm Neutral Grip Biceps Curl,Cable Single Arm Neutral Grip Biceps Curl,케이블 원암 뉴트럴 그립 바이셉 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_ae8d9d05fed0f1ed,gvc_417d43361576,Cable Single Arm Neutral Grip Front Raise,Cable Single Arm Neutral Grip Front Raise,케이블 원암 뉴트럴 그립 프론트 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,전면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_90e66781423613ad,gvc_339100f4c82d,Cable One Arm Preacher Curl,Cable Single Arm Preacher Curl,케이블 원암 프리처 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_80e7e546565280c8,gvc_8fadb48987fc,Cable One Arm Pulldown,Cable Single Arm Pulldown,케이블 원암 풀다운,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_9e48e3ea00608668,gvc_f20f3ab62d3a,Cable One Arm Reverse Fly,Cable Single Arm Reverse Fly,케이블 원암 리버스 플라이,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_602cfa1302c907eb,gvc_d3895cd46810,Cable One Arm Side Triceps Pushdown,Cable Single Arm Side Triceps Pushdown,케이블 원암 사이드 트라이셉 푸시다운,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,삼두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_58aea4f56fb45f35,gvc_a079ec982308,Cable One Arm Tricep Pushdown,Cable Single Arm Tricep Pushdown,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_ec94f4b2dd3dca68,gvc_da2be16c8f35,Cable Single Arm Triceps Pushdown (rope Attachment,Cable Single Arm Triceps Pushdown (Rope Attachment,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,name,삼두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b7a8ae69add84241,gvc_9c25590c1f1a,Cable One Arm Twisting Seated Row,Cable Single Arm Twisting Seated Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_df739e5966e08979,gvc_f71a7388a63d,Cable Single Leg Tuck Reverse Crunch,Cable Single Leg Tuck Reverse Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_8d2d057a6f6615c0,gvc_e91bc424c3e5,Cable Split Stance Single Arm Row,Cable Split Stance Single Arm Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9d1bdf82e9eb3794,gvc_97ae3c305640,Cable Squat,Cable Squat,케이블 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_2e46e53cae8eae7e,gvc_c680233890d2,Cable Squat Row (with Rope Attachment) Back,Cable Squat Row (With Rope Attachment) Back,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d99813f44c7e5bd6,gvc_225cc584fb15,Cable Squatting Curl,Cable Squatting Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_98dc4fa3d819363b,gvc_b16ea4592127,Cable Standing Alternate Chest Fly,Cable Standing Alternate Chest Fly,케이블 스탠딩 얼터네이트 체스트 플라이,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_08124ae3b4545533,gvc_40bfbff6eced,Cable Standing Back Wrist Curl,Cable Standing Back Wrist Curl,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_032c0f650108b445,gvc_c1bf1e51485f,Cable Standing Backhand,Cable Standing Backhand,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_0529e87ae1b231f4,gvc_c78cdc67aca8,Cable Standing Chest Press,Cable Standing Chest Press,케이블 스탠딩 체스트 프레스,AUTO_PHRASE_DRAFT,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_f1533c041889b2e6,gvc_ff3ca42e37f4,Cable Standing Close Grip Row,Cable Standing Close Grip Row,케이블 스탠딩 클로즈 그립 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_ac38f28332e6740b,gvc_c248aade84a0,Cable Standing Close Press,Cable Standing Close Press,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_24c595be514e8f00,gvc_abc3fb69b855,Cable Standing Cross Over High Reverse Fly,Cable Standing Cross Over High Reverse Fly,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b9b809d1424c14e5,gvc_5cd411400418,Cable Standing Crossover,Cable Standing Crossover,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b1c104d55974276d,gvc_97a7257f067b,Cable Standing Crunch (with Rope Attachment),Cable Standing Crunch (With Rope Attachment),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_c268a2aa05f69a2c,gvc_912ac7b8cba5,Cable Standing Face Pull,Cable Standing Face Pull,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9120a563bd56498b,gvc_b22f36547257,Cable Standing Face Pull (with Rope),Cable Standing Face Pull (With Rope),,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_e4f755160f5f3398,gvc_412a7595540c,Cable Standing Fly,Cable Standing Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_e24343f5eeb1c6ed,gvc_b36179c6783d,Cable Standing Front Raise Variation,Cable Standing Front Raise Variation,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,어깨,source,전면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f8f43d54621f497a,gvc_4671238a5afd,Cable Standing High Cross Triceps Extension,Cable Standing High Cross Triceps Extension,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,삼두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f62b5f2e458a2576,gvc_370203450e15;gvc_8c9625c1f24c,Cable Standing Hip Extension | Cable Standing Hip Extension (version 2),Cable Standing Hip Extension,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_3236b524659a2d26,gvc_7d037bf63dbd,Cable Standing Hip Flexion,Cable Standing Hip Flexion,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_41240d8df0781511,gvc_6c0d19180e5c,Cable Standing Hip Thrust,Cable Standing Hip Thrust,케이블 스탠딩 힙 쓰러스트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,하체,source,둔근,햄스트링,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_47d43cb55eff1155,gvc_791fe6c881f7,Cable Standing Inner Curl,Cable Standing Inner Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_56af92a056891fae,gvc_2aff6798ef4f,Cable Standing Lat Pulldown,Cable Standing Lat Pulldown,케이블 스탠딩 랫 풀다운,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Cable,source,등,source,광배근,이두근 / 승모근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
